model,question_id,tier,run,score,error_type,error_msg,llm_sql,reference_sql,tokens_in,tokens_out,cost_usd,latency_ms
gpt-5.5,t5_09,5,3,3,,,"WITH
    toDateTime('2024-06-15 00:00:00', 'UTC') AS start_time,
    start_time + INTERVAL 1 DAY AS end_time
SELECT
    h.hour,
    ifNull(e.event_count, 0) AS event_count
FROM
(
    SELECT start_time + toIntervalHour(number) AS hour
    FROM numbers(24)
) AS h
LEFT JOIN
(
    SELECT
        toStartOfHour(timestamp) AS hour,
        count() AS event_count
    FROM events
    WHERE timestamp >= start_time
      AND timestamp < end_time
    GROUP BY hour
) AS e
USING (hour)
ORDER BY h.hour;","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",374,669,0.02194,13437.6
gpt-5.5,t5_10,5,1,2,Logic Error,"Got: 9432	['premium_user']
5643	['premium_user']
1978	['premium_user']
5121	['premium_user']
9938	['premi","SELECT
    user_id,
    arrayFilter(tag -> positionCaseInsensitive(tag, 'premium') > 0, arrayDistinct(arrayFlatten(groupArray(tags)))) AS premium_tags
FROM events
GROUP BY user_id
HAVING length(premium_tags) > 0;","SELECT user_id, groupArray(filtered_tags) AS all_premium_tags FROM (SELECT user_id, arrayFilter(x -> x LIKE '%premium%', tags) AS filtered_tags FROM events WHERE notEmpty(arrayFilter(x -> x LIKE '%premium%', tags))) GROUP BY user_id ORDER BY user_id LIMIT 50",378,387,0.0135,16367.0
gpt-5.5,t5_10,5,2,2,Logic Error,"Got: 211	['premium_user']
7715	['premium_user']
3986	['premium_user']
3480	['premium_user']
7209	['premiu","SELECT
    user_id,
    arrayDistinct(arrayFlatten(groupArray(arrayFilter(tag -> position(tag, 'premium') > 0, tags)))) AS premium_tags
FROM events
GROUP BY user_id
HAVING length(premium_tags) > 0;","SELECT user_id, groupArray(filtered_tags) AS all_premium_tags FROM (SELECT user_id, arrayFilter(x -> x LIKE '%premium%', tags) AS filtered_tags FROM events WHERE notEmpty(arrayFilter(x -> x LIKE '%premium%', tags))) GROUP BY user_id ORDER BY user_id LIMIT 50",378,270,0.00999,6624.2
gpt-5.5,t5_10,5,3,2,Logic Error,"Got: 1	['premium_user']
2	['premium_user']
3	['premium_user']
4	['premium_user']
5	['premium_user']
6	['p","SELECT
    user_id,
    arrayDistinct(groupArray(tag)) AS premium_tags
FROM events
ARRAY JOIN tags AS tag
WHERE positionCaseInsensitive(tag, 'premium') > 0
GROUP BY user_id
ORDER BY user_id;","SELECT user_id, groupArray(filtered_tags) AS all_premium_tags FROM (SELECT user_id, arrayFilter(x -> x LIKE '%premium%', tags) AS filtered_tags FROM events WHERE notEmpty(arrayFilter(x -> x LIKE '%premium%', tags))) GROUP BY user_id ORDER BY user_id LIMIT 50",378,549,0.01836,11993.1
gpt-5.6-luna-pro,t1_01,1,1,3,,,"SELECT count() AS event_count
FROM events;",SELECT count() FROM events,2965,90,0.0003505,2438.3
gpt-5.6-luna-pro,t1_01,1,2,3,,,"SELECT count() AS event_count
FROM events;",SELECT count() FROM events,2961,111,0.00036270000000000003,2465.8
gpt-5.6-luna-pro,t1_01,1,3,3,,,"SELECT count() AS event_count
FROM events;",SELECT count() FROM events,2961,103,0.0003579,2352.4
gpt-5.6-luna-pro,t1_02,1,1,3,,,"SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    page,
    duration_ms,
    properties,
    tags,
    country,
    device,
    revenue_cents
FROM events
ORDER BY timestamp DESC, event_id DESC
LIMIT 10;",SELECT * FROM events ORDER BY timestamp DESC LIMIT 10,3055,343,0.0005112999999999999,3946.0
gpt-5.6-luna-pro,t1_02,1,2,3,,,"SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    page,
    duration_ms,
    properties,
    tags,
    country,
    device,
    revenue_cents
FROM events
ORDER BY timestamp DESC
LIMIT 10;",SELECT * FROM events ORDER BY timestamp DESC LIMIT 10,3047,321,0.0004973,3776.7
gpt-5.6-luna-pro,t1_02,1,3,3,,,"SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    page,
    duration_ms,
    properties,
    tags,
    country,
    device,
    revenue_cents
FROM events
ORDER BY timestamp DESC, event_id DESC
LIMIT 10;",SELECT * FROM events ORDER BY timestamp DESC LIMIT 10,3055,275,0.0004705,3350.5
gpt-5.6-luna-pro,t1_03,1,1,3,,,"SELECT count()
FROM events
WHERE timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-04-01 00:00:00', 3, 'UTC');",SELECT count() FROM events WHERE timestamp >= '2024-03-01' AND timestamp < '2024-04-01',3161,290,0.0004901,6127.3
gpt-5.6-luna-pro,t1_03,1,2,3,,,"SELECT count()
FROM events
WHERE timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-04-01 00:00:00', 3, 'UTC');",SELECT count() FROM events WHERE timestamp >= '2024-03-01' AND timestamp < '2024-04-01',3179,317,0.0005081,3796.3
gpt-5.6-luna-pro,t1_03,1,3,3,,,"SELECT count()
FROM events
WHERE timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-04-01 00:00:00', 3, 'UTC');",SELECT count() FROM events WHERE timestamp >= '2024-03-01' AND timestamp < '2024-04-01',3206,323,0.0005143999999999999,2587.9
gpt-5.6-luna-pro,t1_04,1,1,3,,,"SELECT DISTINCT event_type
FROM events;",SELECT DISTINCT event_type FROM events ORDER BY event_type,2973,97,0.0003555,3512.4
gpt-5.6-luna-pro,t1_04,1,2,3,,,"SELECT DISTINCT event_type
FROM events;",SELECT DISTINCT event_type FROM events ORDER BY event_type,2947,88,0.0003475,3973.4
gpt-5.6-luna-pro,t1_04,1,3,3,,,"SELECT DISTINCT event_type
FROM events
ORDER BY event_type;",SELECT DISTINCT event_type FROM events ORDER BY event_type,2957,275,0.0004607,6616.8
gpt-5.6-luna-pro,t1_05,1,1,3,,,"SELECT count()
FROM events
WHERE country = 'DE';",SELECT count() FROM events WHERE country = 'DE',2995,150,0.0003895,3832.9
gpt-5.6-luna-pro,t1_05,1,2,3,,,"SELECT count()
FROM events
WHERE country = 'DE';",SELECT count() FROM events WHERE country = 'DE',3020,163,0.0003998,3454.3
gpt-5.6-luna-pro,t1_05,1,3,3,,,"SELECT count()
FROM events
WHERE country = 'DE';",SELECT count() FROM events WHERE country = 'DE',3008,161,0.00039739999999999996,3975.6
gpt-5.6-luna-pro,t1_06,1,1,3,,,"SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    page,
    duration_ms,
    properties,
    tags,
    country,
    device,
    revenue_cents
FROM events
WHERE event_type = 'purchase'
ORDER BY timestamp ASC
LIMIT 5;",SELECT * FROM events WHERE event_type = 'purchase' ORDER BY timestamp LIMIT 5,3063,367,0.0005265,4026.1
gpt-5.6-luna-pro,t1_06,1,2,3,,,"SELECT *
FROM events
WHERE event_type = 'purchase'
ORDER BY timestamp ASC
LIMIT 5;",SELECT * FROM events WHERE event_type = 'purchase' ORDER BY timestamp LIMIT 5,3021,154,0.0003945,3041.2
gpt-5.6-luna-pro,t1_06,1,3,3,,,"SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    page,
    duration_ms,
    properties,
    tags,
    country,
    device,
    revenue_cents
FROM events
WHERE event_type = 'purchase'
ORDER BY timestamp ASC
LIMIT 5;",SELECT * FROM events WHERE event_type = 'purchase' ORDER BY timestamp LIMIT 5,3061,296,0.00048370000000000005,3957.6
gpt-5.6-luna-pro,t1_07,1,1,3,,,"SELECT count()
FROM users
WHERE plan = 'pro';",SELECT count() FROM users WHERE plan = 'pro',3114,313,0.0004992000000000001,4652.8
gpt-5.6-luna-pro,t1_07,1,2,3,,,"SELECT count()
FROM users
WHERE plan = 'pro';",SELECT count() FROM users WHERE plan = 'pro',3098,238,0.0004526,3411.0
gpt-5.6-luna-pro,t1_07,1,3,3,,,"SELECT countIf(plan = 'pro') AS pro_users
FROM users;",SELECT count() FROM users WHERE plan = 'pro',3084,273,0.00047220000000000004,4301.6
gpt-5.6-luna-pro,t1_08,1,1,3,,,"SELECT
    min(timestamp) AS earliest_event_timestamp,
    max(timestamp) AS latest_event_timestamp
FROM events;","SELECT min(timestamp) AS earliest, max(timestamp) AS latest FROM events",3004,125,0.0003754,2855.9
gpt-5.6-luna-pro,t1_08,1,2,3,,,"SELECT
    min(timestamp) AS earliest_event_timestamp,
    max(timestamp) AS latest_event_timestamp
FROM events;","SELECT min(timestamp) AS earliest, max(timestamp) AS latest FROM events",3004,123,0.00037420000000000004,2345.9
gpt-5.6-luna-pro,t1_08,1,3,3,,,"SELECT
    min(timestamp) AS earliest_event_timestamp,
    max(timestamp) AS latest_event_timestamp
FROM events;","SELECT min(timestamp) AS earliest, max(timestamp) AS latest FROM events",3004,140,0.0003844,2962.4
gpt-5.6-luna-pro,t1_09,1,1,3,,,"SELECT *
FROM events
WHERE user_id = 42
  AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2025-01-01 00:00:00', 3, 'UTC')
ORDER BY timestamp, event_id;",SELECT * FROM events WHERE user_id = 42 AND timestamp >= '2024-01-01' AND timestamp < '2025-01-01' ORDER BY timestamp,3348,616,0.0007044,4964.6
gpt-5.6-luna-pro,t1_09,1,2,3,,,"SELECT *
FROM events
WHERE user_id = 42
  AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2025-01-01 00:00:00', 3, 'UTC')
ORDER BY timestamp, event_id;",SELECT * FROM events WHERE user_id = 42 AND timestamp >= '2024-01-01' AND timestamp < '2025-01-01' ORDER BY timestamp,3320,692,0.0007472000000000001,6300.2
gpt-5.6-luna-pro,t1_09,1,3,3,,,"SELECT *
FROM events
WHERE user_id = 42
  AND timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2025-01-01 00:00:00', 3, 'UTC')
ORDER BY timestamp, event_id;",SELECT * FROM events WHERE user_id = 42 AND timestamp >= '2024-01-01' AND timestamp < '2025-01-01' ORDER BY timestamp,3324,653,0.0007242,5476.2
gpt-5.6-luna-pro,t1_10,1,1,3,,,"SELECT countIf(isNotNull(duration_ms)) AS events_with_duration
FROM events;",SELECT count() FROM events WHERE duration_ms IS NOT NULL,3046,205,0.00042760000000000004,4566.8
gpt-5.6-luna-pro,t1_10,1,2,3,,,"SELECT countIf(duration_ms IS NOT NULL) AS events_with_duration
FROM events;",SELECT count() FROM events WHERE duration_ms IS NOT NULL,3040,194,0.0004204,2805.3
gpt-5.6-luna-pro,t1_10,1,3,3,,,"SELECT countIf(isNotNull(duration_ms)) AS events_with_duration
FROM events;",SELECT count() FROM events WHERE duration_ms IS NOT NULL,3039,154,0.00039630000000000004,3613.1
gpt-5.6-luna-pro,t2_01,2,1,3,,,"SELECT
    event_type,
    count() AS event_count
FROM events
GROUP BY event_type
ORDER BY event_count DESC;","SELECT event_type, count() AS cnt FROM events GROUP BY event_type ORDER BY cnt DESC",3069,196,0.0004245,4218.7
gpt-5.6-luna-pro,t2_01,2,2,3,,,"SELECT
    event_type,
    count() AS event_count
FROM events
GROUP BY event_type
ORDER BY event_count DESC;","SELECT event_type, count() AS cnt FROM events GROUP BY event_type ORDER BY cnt DESC",3028,151,0.00039339999999999997,2410.0
gpt-5.6-luna-pro,t2_01,2,3,3,,,"SELECT
    event_type,
    count(*) AS event_count
FROM events
GROUP BY event_type
ORDER BY event_count DESC;","SELECT event_type, count() AS cnt FROM events GROUP BY event_type ORDER BY cnt DESC",3065,241,0.0004511,4318.1
gpt-5.6-luna-pro,t2_02,2,1,3,,,"SELECT
    device,
    avg(duration_ms) AS average_duration_ms
FROM events
GROUP BY device
ORDER BY device;","SELECT device, avg(duration_ms) AS avg_duration FROM events GROUP BY device ORDER BY avg_duration DESC",3206,330,0.0005186,8201.7
gpt-5.6-luna-pro,t2_02,2,2,3,,,"SELECT
    device,
    avgOrNull(duration_ms) AS average_duration_ms
FROM events
GROUP BY device
ORDER BY device;","SELECT device, avg(duration_ms) AS avg_duration FROM events GROUP BY device ORDER BY avg_duration DESC",3124,469,0.0005937999999999999,4731.0
gpt-5.6-luna-pro,t2_02,2,3,3,,,"SELECT
    device,
    avg(duration_ms) AS average_duration_ms
FROM events
GROUP BY device
ORDER BY device;","SELECT device, avg(duration_ms) AS avg_duration FROM events GROUP BY device ORDER BY avg_duration DESC",3214,352,0.0005326,6812.8
gpt-5.6-luna-pro,t2_03,2,1,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day",3335,679,0.0007409,6398.9
gpt-5.6-luna-pro,t2_03,2,2,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day",3277,392,0.0005629000000000001,3493.4
gpt-5.6-luna-pro,t2_03,2,3,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2024-02-01 00:00:00', 3, 'UTC')
GROUP BY day
ORDER BY day;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day",3255,495,0.0006225,4637.5
gpt-5.6-luna-pro,t2_04,2,1,3,,,"SELECT
    country,
    count() AS event_count
FROM events
GROUP BY country
HAVING event_count > 10000
ORDER BY event_count DESC;","SELECT country, count() AS cnt FROM events GROUP BY country HAVING cnt > 10000 ORDER BY cnt DESC",3074,225,0.0004424,2745.7
gpt-5.6-luna-pro,t2_04,2,2,3,,,"SELECT
    country,
    count() AS event_count
FROM events
GROUP BY country
HAVING event_count > 10000
ORDER BY event_count DESC;","SELECT country, count() AS cnt FROM events GROUP BY country HAVING cnt > 10000 ORDER BY cnt DESC",3116,251,0.00046220000000000007,5954.8
gpt-5.6-luna-pro,t2_04,2,3,3,,,"SELECT
    country,
    count() AS event_count
FROM events
GROUP BY country
HAVING event_count > 10000
ORDER BY event_count DESC;","SELECT country, count() AS cnt FROM events GROUP BY country HAVING cnt > 10000 ORDER BY cnt DESC",3059,195,0.00042290000000000003,4022.4
gpt-5.6-luna-pro,t2_05,2,1,3,,,"SELECT
    toHour(timestamp) AS hour_of_day,
    count() AS event_count
FROM events
GROUP BY hour_of_day
ORDER BY hour_of_day;","SELECT toHour(timestamp) AS hour, count() AS cnt FROM events GROUP BY hour ORDER BY hour",3170,288,0.0004898,3916.4
gpt-5.6-luna-pro,t2_05,2,2,3,,,"SELECT
    toHour(timestamp) AS hour_of_day,
    count() AS event_count
FROM events
GROUP BY hour_of_day
ORDER BY hour_of_day;","SELECT toHour(timestamp) AS hour, count() AS cnt FROM events GROUP BY hour ORDER BY hour",3209,369,0.0005423000000000001,4792.1
gpt-5.6-luna-pro,t2_05,2,3,3,,,"SELECT
    toHour(timestamp) AS hour_of_day,
    count() AS event_count
FROM events
GROUP BY hour_of_day
ORDER BY hour_of_day;","SELECT toHour(timestamp) AS hour, count() AS cnt FROM events GROUP BY hour ORDER BY hour",3165,298,0.0004953,4139.0
gpt-5.6-luna-pro,t2_06,2,1,3,,,"SELECT avg(duration_ms) AS average_duration_ms
FROM events
WHERE event_type = 'pageview';","SELECT avgIf(duration_ms, event_type = 'pageview') AS avg_pageview_duration FROM events",3158,320,0.0005078,5271.6
gpt-5.6-luna-pro,t2_06,2,2,3,,,"SELECT avg(duration_ms)
FROM events
WHERE event_type = 'pageview';","SELECT avgIf(duration_ms, event_type = 'pageview') AS avg_pageview_duration FROM events",3116,224,0.000446,3933.6
gpt-5.6-luna-pro,t2_06,2,3,3,,,"SELECT avg(duration_ms) AS average_duration_ms
FROM events
WHERE event_type = 'pageview';","SELECT avgIf(duration_ms, event_type = 'pageview') AS avg_pageview_duration FROM events",3142,292,0.0004894000000000001,4643.6
gpt-5.6-luna-pro,t2_07,2,1,3,,,"SELECT
    toStartOfMonth(timestamp) AS month,
    count() AS event_count
FROM events
WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2025-01-01 00:00:00', 3, 'UTC')
GROUP BY month
ORDER BY month;","SELECT toStartOfMonth(timestamp) AS month, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY month ORDER BY month",3467,634,0.0007271000000000001,6305.8
gpt-5.6-luna-pro,t2_07,2,2,3,,,"SELECT
    toStartOfMonth(timestamp) AS month,
    count() AS event_count
FROM events
WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2025-01-01 00:00:00', 3, 'UTC')
GROUP BY month
ORDER BY month;","SELECT toStartOfMonth(timestamp) AS month, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY month ORDER BY month",3371,543,0.0006629000000000001,5019.7
gpt-5.6-luna-pro,t2_07,2,3,3,,,"SELECT
    toStartOfMonth(timestamp) AS month,
    count() AS event_count
FROM events
WHERE timestamp >= toDateTime64('2024-01-01 00:00:00', 3, 'UTC')
  AND timestamp < toDateTime64('2025-01-01 00:00:00', 3, 'UTC')
GROUP BY month
ORDER BY month;","SELECT toStartOfMonth(timestamp) AS month, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY month ORDER BY month",3411,1011,0.0009477,7948.2
gpt-5.6-luna-pro,t2_08,2,1,3,,,"SELECT
    event_type,
    uniqExact(country) AS distinct_country_count
FROM events
GROUP BY event_type
ORDER BY event_type;","SELECT event_type, uniq(country) AS country_count FROM events GROUP BY event_type ORDER BY country_count DESC",3121,252,0.0004633,3942.6
gpt-5.6-luna-pro,t2_08,2,2,3,,,"SELECT
    event_type,
    uniqExact(country) AS distinct_country_count
FROM events
GROUP BY event_type
ORDER BY event_type;","SELECT event_type, uniq(country) AS country_count FROM events GROUP BY event_type ORDER BY country_count DESC",3084,192,0.0004236,2715.6
gpt-5.6-luna-pro,t2_08,2,3,3,,,"SELECT
    event_type,
    uniqExact(country) AS distinct_country_count
FROM events
GROUP BY event_type
ORDER BY event_type;","SELECT event_type, uniq(country) AS country_count FROM events GROUP BY event_type ORDER BY country_count DESC",3123,286,0.0004839,4705.3
gpt-5.6-luna-pro,t2_09,2,1,3,,,"SELECT
    country,
    sum(revenue_cents) AS total_revenue_cents
FROM events
WHERE revenue_cents IS NOT NULL
GROUP BY country
ORDER BY country;","SELECT country, sum(revenue_cents) AS total_revenue FROM events WHERE revenue_cents IS NOT NULL GROUP BY country ORDER BY total_revenue DESC",3184,299,0.0004978000000000001,5213.8
gpt-5.6-luna-pro,t2_09,2,2,3,,,"SELECT
    country,
    sum(revenue_cents) AS total_revenue_cents
FROM events
WHERE revenue_cents IS NOT NULL
GROUP BY country
ORDER BY country;","SELECT country, sum(revenue_cents) AS total_revenue FROM events WHERE revenue_cents IS NOT NULL GROUP BY country ORDER BY total_revenue DESC",3311,431,0.0005897000000000001,4300.3
gpt-5.6-luna-pro,t2_09,2,3,3,,,"SELECT
    country,
    sum(revenue_cents) AS total_revenue_cents
FROM events
WHERE revenue_cents IS NOT NULL
GROUP BY country
ORDER BY country;","SELECT country, sum(revenue_cents) AS total_revenue FROM events WHERE revenue_cents IS NOT NULL GROUP BY country ORDER BY total_revenue DESC",3292,400,0.0005692000000000001,4228.6
gpt-5.6-luna-pro,t2_10,2,1,3,,,"SELECT
    countIf(event_type = 'purchase') AS purchase_events,
    countIf(event_type = 'pageview') AS pageview_events
FROM events;","SELECT countIf(event_type = 'purchase') AS purchases, countIf(event_type = 'pageview') AS pageviews FROM events",3134,254,0.00046580000000000005,3977.0
gpt-5.6-luna-pro,t2_10,2,2,3,,,"SELECT
    countIf(event_type = 'purchase') AS purchase_events,
    countIf(event_type = 'pageview') AS pageview_events
FROM events;","SELECT countIf(event_type = 'purchase') AS purchases, countIf(event_type = 'pageview') AS pageviews FROM events",3114,217,0.0004416,3914.1
gpt-5.6-luna-pro,t2_10,2,3,3,,,"SELECT
    countIf(event_type = 'purchase') AS purchase_events,
    countIf(event_type = 'pageview') AS pageview_events
FROM events;","SELECT countIf(event_type = 'purchase') AS purchases, countIf(event_type = 'pageview') AS pageviews FROM events",3152,270,0.00047720000000000005,3018.1
gpt-5.6-luna-pro,t3_01,3,1,2,Logic Error,Got: 5040,"SELECT quantileExact(0.5)(duration_ms) AS median_duration_ms
FROM events;",SELECT quantile(0.5)(duration_ms) AS median_duration FROM events,3174,442,0.0005826000000000001,5267.5
gpt-5.6-luna-pro,t3_01,3,2,2,Logic Error,Got: 5040,"SELECT quantileExact(0.5)(duration_ms) AS median_duration_ms
FROM events;",SELECT quantile(0.5)(duration_ms) AS median_duration FROM events,3257,599,0.0006851,6138.7
gpt-5.6-luna-pro,t3_01,3,3,1,PostgreSQL-itis,"Received exception from server (version 26.1.2):
Code: 46. DB::Exception: Received from localhost:9000. DB::Exception: Function with name `quantileMedian` does not exist. In scope SELECT quantileMedia","SELECT quantileMedian(duration_ms) AS median_duration_ms
FROM events;",SELECT quantile(0.5)(duration_ms) AS median_duration FROM events,3317,510,0.0006377,4196.4
gpt-5.6-luna-pro,t3_02,3,1,3,,,"SELECT uniqExact(user_id) AS exact_distinct_users
FROM events;",SELECT uniqExact(user_id) AS exact_unique_users FROM events,2992,167,0.00039939999999999995,2937.6
gpt-5.6-luna-pro,t3_02,3,2,3,,,"SELECT uniqExact(user_id) AS distinct_users
FROM events;",SELECT uniqExact(user_id) AS exact_unique_users FROM events,3046,170,0.0004066,4161.9
gpt-5.6-luna-pro,t3_02,3,3,3,,,"SELECT uniqExact(user_id) AS distinct_users
FROM events;",SELECT uniqExact(user_id) AS exact_unique_users FROM events,2990,105,0.000362,2408.0
gpt-5.6-luna-pro,t3_03,3,1,2,Logic Error,"Got: 90567	2024-06-01 00:01:05.000	9919	click	/home	2413	{'campaign':'spring_promo','source':'direct'}	['","SELECT *
FROM events
WHERE mapContains(properties, 'campaign');","SELECT * FROM events WHERE mapContains(properties, 'campaign') ORDER BY timestamp LIMIT 100",2990,89,0.0003524,2026.6
gpt-5.6-luna-pro,t3_03,3,2,2,Logic Error,"Got: 357249	2024-11-01 00:01:05.000	1211	click	/docs	1231	{'campaign':'launch','source':'direct'}	[]	DE	t","SELECT *
FROM events
WHERE mapContains(properties, 'campaign');","SELECT * FROM events WHERE mapContains(properties, 'campaign') ORDER BY timestamp LIMIT 100",2990,99,0.0003584,2194.0
gpt-5.6-luna-pro,t3_03,3,3,2,Logic Error,"Got: 752453	2024-12-01 00:01:33.000	4903	purchase	/docs	8588	{'campaign':'spring_promo','source':'faceboo","SELECT *
FROM events
WHERE mapContains(properties, 'campaign');","SELECT * FROM events WHERE mapContains(properties, 'campaign') ORDER BY timestamp LIMIT 100",3073,224,0.00044170000000000006,3125.8
gpt-5.6-luna-pro,t3_04,3,1,2,Logic Error,"Got: email
twitter
twitter
direct
facebook
google
email
direct
facebook
twitter","SELECT properties['source'] AS source
FROM events
WHERE event_type = 'purchase'
ORDER BY timestamp, event_id
LIMIT 10;","SELECT event_id, properties['source'] AS source FROM events WHERE event_type = 'purchase' ORDER BY timestamp LIMIT 10",3330,483,0.0006228,5454.6
gpt-5.6-luna-pro,t3_04,3,2,2,Logic Error,"Got: email
twitter
twitter
direct
facebook
google
email
direct
facebook
twitter","SELECT properties['source'] AS source
FROM events
WHERE event_type = 'purchase'
ORDER BY timestamp, event_id
LIMIT 10;","SELECT event_id, properties['source'] AS source FROM events WHERE event_type = 'purchase' ORDER BY timestamp LIMIT 10",3283,401,0.0005689,4994.3
gpt-5.6-luna-pro,t3_04,3,3,2,Logic Error,"Got: email
twitter
twitter
direct
facebook
google
email
direct
facebook
twitter","SELECT
    properties['source'] AS source
FROM events
WHERE event_type = 'purchase'
ORDER BY timestamp, event_id
LIMIT 10;","SELECT event_id, properties['source'] AS source FROM events WHERE event_type = 'purchase' ORDER BY timestamp LIMIT 10",3364,460,0.0006124000000000001,6657.5
gpt-5.6-luna-pro,t3_05,3,1,3,,,"SELECT
    arrayJoin(tags) AS tag,
    count() AS occurrences
FROM events
GROUP BY tag
ORDER BY occurrences DESC, tag ASC;","SELECT tag, count() AS cnt FROM events ARRAY JOIN tags AS tag GROUP BY tag ORDER BY cnt DESC",3199,576,0.0006655,7160.9
gpt-5.6-luna-pro,t3_05,3,2,3,,,"SELECT
    tag,
    count() AS occurrences
FROM events
ARRAY JOIN tags AS tag
GROUP BY tag
ORDER BY occurrences DESC, tag;","SELECT tag, count() AS cnt FROM events ARRAY JOIN tags AS tag GROUP BY tag ORDER BY cnt DESC",3284,427,0.0005846,4057.8
gpt-5.6-luna-pro,t3_05,3,3,3,,,"SELECT
    arrayJoin(tags) AS tag,
    count() AS occurrences
FROM events
GROUP BY tag
ORDER BY occurrences DESC, tag;","SELECT tag, count() AS cnt FROM events ARRAY JOIN tags AS tag GROUP BY tag ORDER BY cnt DESC",3213,443,0.0005871,7052.0
gpt-5.6-luna-pro,t3_06,3,1,2,Logic Error,"Got: 788784	2024-11-01 00:00:46.000	213	click	/checkout	2006	{'source':'facebook'}	['promo','mobile']	BR	","SELECT *
FROM events
WHERE has(tags, 'promo');","SELECT * FROM events WHERE has(tags, 'promo') ORDER BY timestamp LIMIT 100",3019,111,0.0003685,2265.9
gpt-5.6-luna-pro,t3_06,3,2,2,Logic Error,"Got: 718132	2024-10-01 00:00:20.000	853	purchase	/checkout	1864	{'source':'facebook'}	['promo','vip_membe","SELECT *
FROM events
WHERE has(tags, 'promo');","SELECT * FROM events WHERE has(tags, 'promo') ORDER BY timestamp LIMIT 100",2991,78,0.00034590000000000006,2107.2
gpt-5.6-luna-pro,t3_06,3,3,2,Logic Error,"Got: 94119	2024-07-01 00:01:46.000	641	logout	/settings	3264	{'source':'email'}	['promo','vip_member','mo","SELECT *
FROM events
WHERE has(tags, 'promo');","SELECT * FROM events WHERE has(tags, 'promo') ORDER BY timestamp LIMIT 100",2991,91,0.00035370000000000003,2155.5
gpt-5.6-luna-pro,t3_07,3,1,2,Logic Error,"Got: click	9026	9900
logout	9006	9894
pageview	9013	9903
purchase	9006	9902
signup	9006	9896","SELECT
    event_type,
    quantileExact(0.90)(duration_ms) AS p90_duration_ms,
    quantileExact(0.99)(duration_ms) AS p99_duration_ms
FROM events
WHERE duration_ms IS NOT NULL
GROUP BY event_type
ORDER BY event_type;","SELECT event_type, quantile(0.9)(duration_ms) AS p90, quantile(0.99)(duration_ms) AS p99 FROM events GROUP BY event_type ORDER BY event_type",3821,1116,0.0010517,8468.9
