model,question_id,tier,run,score,error_type,error_msg,llm_sql,reference_sql,tokens_in,tokens_out,cost_usd,latency_ms
gemini-3-flash,t4_07,4,2,3,,,"SELECT
    u.plan,
    count(e.event_id) / count(DISTINCT u.user_id) AS avg_events_per_user
FROM users AS u
LEFT JOIN events AS e ON u.user_id = e.user_id
GROUP BY u.plan;","WITH user_counts AS (SELECT e.user_id, u.plan, count() AS cnt FROM events AS e INNER JOIN users AS u ON e.user_id = u.user_id GROUP BY e.user_id, u.plan) SELECT plan, avg(cnt) AS avg_events_per_user FROM user_counts GROUP BY plan ORDER BY avg_events_per_user DESC",421,71,0.00010575,1777.5
gemini-3-flash,t4_07,4,3,3,,,"SELECT
    u.plan,
    count(e.event_id) / count(DISTINCT u.user_id) AS avg_events_per_user
FROM users AS u
LEFT JOIN events AS e ON u.user_id = e.user_id
GROUP BY u.plan;","WITH user_counts AS (SELECT e.user_id, u.plan, count() AS cnt FROM events AS e INNER JOIN users AS u ON e.user_id = u.user_id GROUP BY e.user_id, u.plan) SELECT plan, avg(cnt) AS avg_events_per_user FROM user_counts GROUP BY plan ORDER BY avg_events_per_user DESC",423,66,0.00010305,1447.9
gemini-3-flash,t4_08,4,1,2,Logic Error,"Got: 3
7
8
9
11
14
19
22
28
30
34
35
36
37
39
40
41
46
47
48
51
52
55
57
58
59
60
62
63
64
65
67
70
71
72","SELECT DISTINCT
    u.user_id
FROM users AS u
INNER JOIN events AS e ON u.user_id = e.user_id
WHERE u.created_at >= '2024-01-01 00:00:00'
  AND u.created_at <= '2024-12-31 23:59:59.999'
  AND e.event_type = 'purchase'","SELECT DISTINCT u.user_id, u.email, u.created_at FROM users AS u INNER JOIN events AS e ON u.user_id = e.user_id WHERE u.created_at >= '2024-01-01' AND u.created_at < '2025-01-01' AND e.event_type = 'purchase'",426,112,0.0001311,2241.8
gemini-3-flash,t4_08,4,2,2,Logic Error,"Got: 3
7
8
9
11
14
19
22
28
30
34
35
36
37
39
40
41
46
47
48
51
52
55
57
58
59
60
62
63
64
65
67
70
71
72","SELECT DISTINCT
    u.user_id
FROM users AS u
INNER JOIN events AS e ON u.user_id = e.user_id
WHERE u.created_at >= '2024-01-01 00:00:00'
  AND u.created_at <= '2024-12-31 23:59:59.999'
  AND e.event_type = 'purchase'","SELECT DISTINCT u.user_id, u.email, u.created_at FROM users AS u INNER JOIN events AS e ON u.user_id = e.user_id WHERE u.created_at >= '2024-01-01' AND u.created_at < '2025-01-01' AND e.event_type = 'purchase'",426,112,0.0001311,3683.4
gemini-3-flash,t4_08,4,3,2,Logic Error,"Got: 3
7
8
9
11
14
19
22
28
30
34
35
36
37
39
40
41
46
47
48
51
52
55
57
58
59
60
62
63
64
65
67
70
71
72","SELECT DISTINCT
    u.user_id
FROM users AS u
INNER JOIN events AS e ON u.user_id = e.user_id
WHERE u.created_at >= '2024-01-01 00:00:00'
  AND u.created_at <= '2024-12-31 23:59:59.999'
  AND e.event_type = 'purchase'","SELECT DISTINCT u.user_id, u.email, u.created_at FROM users AS u INNER JOIN events AS e ON u.user_id = e.user_id WHERE u.created_at >= '2024-01-01' AND u.created_at < '2025-01-01' AND e.event_type = 'purchase'",426,112,0.0001311,1868.1
gemini-3-flash,t4_09,4,1,2,Logic Error,Got: JP,"SELECT country
FROM users
WHERE plan = 'pro'
GROUP BY country
ORDER BY count() DESC
LIMIT 1;","SELECT country, count() AS cnt FROM users WHERE plan = 'pro' GROUP BY country ORDER BY cnt DESC LIMIT 1",421,27,7.934999999999999e-05,1882.5
gemini-3-flash,t4_09,4,2,2,Logic Error,Got: JP,"SELECT country
FROM users
WHERE plan = 'pro'
GROUP BY country
ORDER BY count() DESC
LIMIT 1;","SELECT country, count() AS cnt FROM users WHERE plan = 'pro' GROUP BY country ORDER BY cnt DESC LIMIT 1",421,27,7.934999999999999e-05,1437.3
gemini-3-flash,t4_09,4,3,2,Logic Error,Got: JP,"SELECT country
FROM users
WHERE plan = 'pro'
GROUP BY country
ORDER BY count() DESC
LIMIT 1;","SELECT country, count() AS cnt FROM users WHERE plan = 'pro' GROUP BY country ORDER BY cnt DESC LIMIT 1",423,27,7.965e-05,1444.8
gemini-3-flash,t4_10,4,1,2,Logic Error,"Got: tablet	5365
mobile	6726
desktop	8569","SELECT
    device,
    user_id
FROM
(
    SELECT
        device,
        user_id,
        count() AS event_count,
        row_number() OVER (PARTITION BY device ORDER BY event_count DESC) AS rank
    FROM events
    GROUP BY
        device,
        user_id
)
WHERE rank = 1;","WITH device_user_counts AS (SELECT device, user_id, count() AS cnt FROM events GROUP BY device, user_id) SELECT device, user_id, cnt FROM device_user_counts WHERE (device, cnt) IN (SELECT device, max(cnt) FROM device_user_counts GROUP BY device) ORDER BY device",420,83,0.00011279999999999999,2656.5
gemini-3-flash,t4_10,4,2,2,Logic Error,"Got: desktop	8569
tablet	5365
mobile	6726","SELECT
    device,
    user_id
FROM
(
    SELECT
        device,
        user_id,
        count() AS event_count,
        row_number() OVER (PARTITION BY device ORDER BY event_count DESC) AS rank
    FROM events
    GROUP BY
        device,
        user_id
)
WHERE rank = 1;","WITH device_user_counts AS (SELECT device, user_id, count() AS cnt FROM events GROUP BY device, user_id) SELECT device, user_id, cnt FROM device_user_counts WHERE (device, cnt) IN (SELECT device, max(cnt) FROM device_user_counts GROUP BY device) ORDER BY device",422,83,0.0001131,1640.4
gemini-3-flash,t4_10,4,3,2,Logic Error,"Got: mobile	6726
tablet	5365
desktop	8569","SELECT
    device,
    user_id
FROM
(
    SELECT
        device,
        user_id,
        count() AS event_count,
        row_number() OVER (PARTITION BY device ORDER BY event_count DESC) AS rank
    FROM events
    GROUP BY
        device,
        user_id
)
WHERE rank = 1;","WITH device_user_counts AS (SELECT device, user_id, count() AS cnt FROM events GROUP BY device, user_id) SELECT device, user_id, cnt FROM device_user_counts WHERE (device, cnt) IN (SELECT device, max(cnt) FROM device_user_counts GROUP BY device) ORDER BY device",422,83,0.0001131,1569.1
gemini-3-flash,t5_01,5,1,2,Logic Error,"Got: 180952	2024-01-03 15:25:22.000	3	pageview	/blog	5553	{'source':'facebook'}	[]	JP	desktop	\N	1
542318","SELECT
    *,
    row_number() OVER (PARTITION BY user_id ORDER BY timestamp ASC) AS event_seq_num
FROM events;","SELECT user_id, event_id, timestamp, row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS rn FROM events ORDER BY user_id, rn LIMIT 100",422,33,8.31e-05,1497.0
gemini-3-flash,t5_01,5,2,2,Logic Error,"Got: 660553	2024-01-04 06:16:05.000	11	purchase	/blog	7374	{'source':'facebook'}	[]	AU	mobile	\N	1
130331","SELECT
    *,
    row_number() OVER (PARTITION BY user_id ORDER BY timestamp ASC) AS event_seq_num
FROM events;","SELECT user_id, event_id, timestamp, row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS rn FROM events ORDER BY user_id, rn LIMIT 100",422,33,8.31e-05,1838.7
gemini-3-flash,t5_01,5,3,2,Logic Error,"Got: 276842	2024-02-24 21:54:05.000	8169	pageview	/pricing	\N	{'source':'direct'}	[]	FR	desktop	\N	12
891","SELECT
    *,
    row_number() OVER (PARTITION BY user_id ORDER BY timestamp ASC) AS event_seq_num
FROM events;","SELECT user_id, event_id, timestamp, row_number() OVER (PARTITION BY user_id ORDER BY timestamp) AS rn FROM events ORDER BY user_id, rn LIMIT 100",422,33,8.31e-05,2558.5
gemini-3-flash,t5_02,5,1,2,Logic Error,"Got: 2024-01-01 00:00:00	2811	2811
2024-01-02 00:00:00	2762	5573
2024-01-03 00:00:00	2775	8348
2024-01-04","SELECT
    toStartOfDay(timestamp) AS day,
    count() AS daily_count,
    sum(daily_count) OVER (ORDER BY day ASC) AS running_total
FROM events
WHERE timestamp >= '2024-01-01 00:00:00' AND timestamp <= '2024-12-31 23:59:59'
GROUP BY day
ORDER BY day ASC;","SELECT day, daily_cnt, sum(daily_cnt) OVER (ORDER BY day) AS running_total FROM (SELECT toDate(timestamp) AS day, count() AS daily_cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY day) ORDER BY day",422,102,0.0001245,7429.4
gemini-3-flash,t5_02,5,2,2,Logic Error,"Got: 2024-01-01 00:00:00	2811	2811
2024-01-02 00:00:00	2762	5573
2024-01-03 00:00:00	2775	8348
2024-01-04","SELECT
    toStartOfDay(timestamp) AS day,
    count() AS daily_events,
    sum(count()) OVER (ORDER BY toStartOfDay(timestamp)) AS running_total
FROM events
WHERE timestamp >= '2024-01-01 00:00:00' AND timestamp <= '2024-12-31 23:59:59'
GROUP BY day
ORDER BY day;","SELECT day, daily_cnt, sum(daily_cnt) OVER (ORDER BY day) AS running_total FROM (SELECT toDate(timestamp) AS day, count() AS daily_cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY day) ORDER BY day",424,107,0.0001278,1733.3
gemini-3-flash,t5_02,5,3,2,Logic Error,"Got: 2024-01-01 00:00:00	2811	2811
2024-01-02 00:00:00	2762	5573
2024-01-03 00:00:00	2775	8348
2024-01-04","SELECT
    toStartOfDay(timestamp) AS day,
    count() AS daily_count,
    sum(daily_count) OVER (ORDER BY day ASC) AS running_total
FROM events
WHERE timestamp >= '2024-01-01 00:00:00' AND timestamp <= '2024-12-31 23:59:59'
GROUP BY day
ORDER BY day ASC;","SELECT day, daily_cnt, sum(daily_cnt) OVER (ORDER BY day) AS running_total FROM (SELECT toDate(timestamp) AS day, count() AS daily_cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2025-01-01' GROUP BY day) ORDER BY day",422,102,0.0001245,1853.1
gemini-3-flash,t5_03,5,1,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count,
    lagInFrame(count()) OVER (ORDER BY toDate(timestamp) ASC) AS previous_day_event_count
FROM events
GROUP BY day
ORDER BY day ASC;","SELECT day, cnt, lag(cnt, 1) OVER (ORDER BY day) AS prev_day_cnt FROM (SELECT toDate(timestamp) AS day, count() AS cnt FROM events GROUP BY day) ORDER BY day",428,64,0.0001026,1636.4
gemini-3-flash,t5_03,5,2,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count,
    lagInFrame(count()) OVER (ORDER BY toDate(timestamp) ASC) AS previous_day_event_count
FROM events
GROUP BY day
ORDER BY day ASC;","SELECT day, cnt, lag(cnt, 1) OVER (ORDER BY day) AS prev_day_cnt FROM (SELECT toDate(timestamp) AS day, count() AS cnt FROM events GROUP BY day) ORDER BY day",428,64,0.0001026,1511.2
gemini-3-flash,t5_03,5,3,3,,,"SELECT
    toDate(timestamp) AS day,
    count() AS event_count,
    lagInFrame(count()) OVER (ORDER BY toDate(timestamp) ASC) AS previous_day_event_count
FROM events
GROUP BY day
ORDER BY day ASC;","SELECT day, cnt, lag(cnt, 1) OVER (ORDER BY day) AS prev_day_cnt FROM (SELECT toDate(timestamp) AS day, count() AS cnt FROM events GROUP BY day) ORDER BY day",428,64,0.0001026,1718.1
gemini-3-flash,t5_04,5,1,2,Logic Error,"Got: ['MOBILE']
[]
[]
[]
[]
[]
['PROMO']
['PROMO','MOBILE']
[]
[]
['PREMIUM_USER']
['MOBILE','NEW']
[]
[]","SELECT arrayMap(x -> upper(x), tags) FROM events;","SELECT event_id, arrayMap(x -> upper(x), tags) AS upper_tags FROM events LIMIT 20",422,15,7.23e-05,2008.6
gemini-3-flash,t5_04,5,2,2,Logic Error,"Got: ['MOBILE']
[]
['PROMO']
[]
['MOBILE']
[]
[]
[]
[]
[]
[]
['VIP_MEMBER','MOBILE']
[]
['MOBILE']
['NEW'","SELECT arrayMap(x -> upper(x), tags) FROM events;","SELECT event_id, arrayMap(x -> upper(x), tags) AS upper_tags FROM events LIMIT 20",420,15,7.2e-05,1852.8
gemini-3-flash,t5_04,5,3,2,Logic Error,"Got: ['MOBILE']
[]
[]
[]
[]
[]
['PROMO']
['PROMO','MOBILE']
[]
[]
['PREMIUM_USER']
['MOBILE','NEW']
[]
[]","SELECT arrayMap(x -> upper(x), tags) FROM events;","SELECT event_id, arrayMap(x -> upper(x), tags) AS upper_tags FROM events LIMIT 20",422,15,7.23e-05,1376.6
gemini-3-flash,t5_05,5,1,2,Logic Error,"Got: logout	3812
signup	8908
purchase	7125
pageview	2833
click	1371","SELECT
    event_type,
    argMax(user_id, total_duration) AS user_with_longest_duration
FROM (
    SELECT
        event_type,
        user_id,
        sum(duration_ms) AS total_duration
    FROM events
    GROUP BY
        event_type,
        user_id
)
GROUP BY event_type;","SELECT event_type, argMax(user_id, total_dur) AS top_user, max(total_dur) AS max_duration FROM (SELECT event_type, user_id, sum(duration_ms) AS total_dur FROM events WHERE duration_ms IS NOT NULL GROUP BY event_type, user_id) GROUP BY event_type ORDER BY event_type",428,91,0.00011880000000000001,1864.7
gemini-3-flash,t5_05,5,2,2,Logic Error,"Got: logout	3812
signup	8908
purchase	7125
click	1371
pageview	2833","SELECT
    event_type,
    argMax(user_id, total_duration) AS user_with_longest_duration
FROM (
    SELECT
        event_type,
        user_id,
        sum(duration_ms) AS total_duration
    FROM events
    GROUP BY
        event_type,
        user_id
)
GROUP BY event_type;","SELECT event_type, argMax(user_id, total_dur) AS top_user, max(total_dur) AS max_duration FROM (SELECT event_type, user_id, sum(duration_ms) AS total_dur FROM events WHERE duration_ms IS NOT NULL GROUP BY event_type, user_id) GROUP BY event_type ORDER BY event_type",428,91,0.00011880000000000001,1902.3
gemini-3-flash,t5_05,5,3,2,Logic Error,"Got: logout	3812
signup	8908
purchase	7125
pageview	2833
click	1371","SELECT
    event_type,
    argMax(user_id, total_duration) AS user_with_longest_duration
FROM
(
    SELECT
        event_type,
        user_id,
        sum(duration_ms) AS total_duration
    FROM events
    GROUP BY
        event_type,
        user_id
)
GROUP BY event_type;","SELECT event_type, argMax(user_id, total_dur) AS top_user, max(total_dur) AS max_duration FROM (SELECT event_type, user_id, sum(duration_ms) AS total_dur FROM events WHERE duration_ms IS NOT NULL GROUP BY event_type, user_id) GROUP BY event_type ORDER BY event_type",426,87,0.00011609999999999999,2115.5
gemini-3-flash,t5_06,5,1,2,Logic Error,"Got: 2024-01-01	2811
2024-01-02	2762
2024-01-03	2775
2024-01-04	2690
2024-01-05	2694
2024-01-06	2753
2024","SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= '2024-01-01 00:00:00' AND timestamp < '2024-02-01 00:00:00'
GROUP BY day
ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP 1;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day WITH FILL FROM '2024-01-01' TO '2024-02-01' STEP INTERVAL 1 DAY",428,115,0.00013319999999999999,1983.2
gemini-3-flash,t5_06,5,2,2,Logic Error,"Got: 2024-01-01	2811
2024-01-02	2762
2024-01-03	2775
2024-01-04	2690
2024-01-05	2694
2024-01-06	2753
2024","SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= '2024-01-01 00:00:00' AND timestamp < '2024-02-01 00:00:00'
GROUP BY day
ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP 1;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day WITH FILL FROM '2024-01-01' TO '2024-02-01' STEP INTERVAL 1 DAY",428,115,0.00013319999999999999,2520.4
gemini-3-flash,t5_06,5,3,2,Logic Error,"Got: 2024-01-01	2811
2024-01-02	2762
2024-01-03	2775
2024-01-04	2690
2024-01-05	2694
2024-01-06	2753
2024","SELECT
    toDate(timestamp) AS day,
    count() AS event_count
FROM events
WHERE timestamp >= '2024-01-01 00:00:00' AND timestamp < '2024-02-01 00:00:00'
GROUP BY day
ORDER BY day ASC WITH FILL FROM toDate('2024-01-01') TO toDate('2024-02-01') STEP 1;","SELECT toDate(timestamp) AS day, count() AS cnt FROM events WHERE timestamp >= '2024-01-01' AND timestamp < '2024-02-01' GROUP BY day ORDER BY day WITH FILL FROM '2024-01-01' TO '2024-02-01' STEP INTERVAL 1 DAY",428,115,0.00013319999999999999,2418.1
gemini-3-flash,t5_07,5,1,2,Logic Error,"Got: 1978	['click','click','click','click','click','click','click','click','click','click','click','click","SELECT
    user_id,
    arraySort(groupArray(event_type)) AS event_types
FROM events
GROUP BY user_id;","SELECT user_id, arraySort(groupArray(DISTINCT event_type)) AS event_types FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",421,33,8.295e-05,1491.2
gemini-3-flash,t5_07,5,2,2,Logic Error,"Got: 3699	['click','click','click','click','click','click','click','click','click','click','click','click","SELECT
    user_id,
    arraySort(groupArray(event_type)) AS event_types
FROM events
GROUP BY user_id;","SELECT user_id, arraySort(groupArray(DISTINCT event_type)) AS event_types FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",421,33,8.295e-05,1467.7
gemini-3-flash,t5_07,5,3,2,Logic Error,"Got: 1627	['click','click','click','click','click','click','click','click','click','click','click','click","SELECT
    user_id,
    arraySort(groupArray(event_type)) AS event_types
FROM events
GROUP BY user_id;","SELECT user_id, arraySort(groupArray(DISTINCT event_type)) AS event_types FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",421,33,8.295e-05,1853.1
gemini-3-flash,t5_08,5,1,1,Other Error,"Received exception from server (version 25.11.3):
Code: 184. DB::Exception: Received from localhost:9000. DB::Exception: Aggregate function max(timestamp) AS timestamp is found inside another aggregat","SELECT
    user_id,
    argMax(event_id, timestamp) AS event_id,
    max(timestamp) AS timestamp,
    argMax(event_type, timestamp) AS event_type,
    argMax(page, timestamp) AS page,
    argMax(duration_ms, timestamp) AS duration_ms,
    argMax(properties, timestamp) AS properties,
    argMax(tags, timestamp) AS tags,
    argMax(country, timestamp) AS country,
    argMax(device, timestamp) AS device,
    argMax(revenue_cents, timestamp) AS revenue_cents
FROM events
GROUP BY user_id;","SELECT user_id, argMax(event_id, timestamp) AS last_event_id, max(timestamp) AS last_event_time FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",420,154,0.00015539999999999998,1908.0
gemini-3-flash,t5_08,5,2,1,Other Error,"Received exception from server (version 25.11.3):
Code: 184. DB::Exception: Received from localhost:9000. DB::Exception: Aggregate function max(timestamp) AS timestamp is found inside another aggregat","SELECT
    user_id,
    argMax(event_id, timestamp) AS event_id,
    max(timestamp) AS timestamp,
    argMax(event_type, timestamp) AS event_type,
    argMax(page, timestamp) AS page,
    argMax(duration_ms, timestamp) AS duration_ms,
    argMax(properties, timestamp) AS properties,
    argMax(tags, timestamp) AS tags,
    argMax(country, timestamp) AS country,
    argMax(device, timestamp) AS device,
    argMax(revenue_cents, timestamp) AS revenue_cents
FROM events
GROUP BY user_id;","SELECT user_id, argMax(event_id, timestamp) AS last_event_id, max(timestamp) AS last_event_time FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",418,149,0.00015209999999999998,2103.1
gemini-3-flash,t5_08,5,3,1,Other Error,"Received exception from server (version 25.11.3):
Code: 184. DB::Exception: Received from localhost:9000. DB::Exception: Aggregate function max(timestamp) AS timestamp is found inside another aggregat","SELECT
    user_id,
    argMax(event_id, timestamp) AS event_id,
    max(timestamp) AS timestamp,
    argMax(event_type, timestamp) AS event_type,
    argMax(page, timestamp) AS page,
    argMax(duration_ms, timestamp) AS duration_ms,
    argMax(properties, timestamp) AS properties,
    argMax(tags, timestamp) AS tags,
    argMax(country, timestamp) AS country,
    argMax(device, timestamp) AS device,
    argMax(revenue_cents, timestamp) AS revenue_cents
FROM events
GROUP BY user_id;","SELECT user_id, argMax(event_id, timestamp) AS last_event_id, max(timestamp) AS last_event_time FROM events GROUP BY user_id ORDER BY user_id LIMIT 50",418,149,0.00015209999999999998,4659.1
gemini-3-flash,t5_09,5,1,3,,,"SELECT
    h.hour AS event_hour,
    count(e.event_id) AS event_count
FROM (
    SELECT toStartOfHour(toDateTime64('2024-06-15 00:00:00', 3, 'UTC') + number * 3600) AS hour
    FROM numbers(24)
) AS h
LEFT JOIN events AS e ON toStartOfHour(e.timestamp) = h.hour
    AND e.timestamp >= '2024-06-15 00:00:00'
    AND e.timestamp < '2024-06-16 00:00:00'
GROUP BY event_hour
ORDER BY event_hour;","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",437,184,0.00017595,2781.6
gemini-3-flash,t5_09,5,2,3,,,"SELECT
    h.hour AS event_hour,
    count(e.event_id) AS event_count
FROM (
    SELECT toStartOfHour(toDateTime64('2024-06-15 00:00:00', 3, 'UTC') + number * 3600) AS hour
    FROM numbers(24)
) AS h
LEFT JOIN events AS e ON toStartOfHour(e.timestamp) = h.hour
    AND e.timestamp >= '2024-06-15 00:00:00'
    AND e.timestamp < '2024-06-16 00:00:00'
GROUP BY event_hour
ORDER BY event_hour;","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",437,184,0.00017595,2478.5
gemini-3-flash,t5_09,5,3,3,,,"SELECT
    h.hour AS event_hour,
    count(e.event_id) AS event_count
FROM (
    SELECT toStartOfHour(toDateTime64('2024-06-15 00:00:00', 3, 'UTC') + number * 3600) AS hour
    FROM numbers(24)
) AS h
LEFT JOIN events AS e ON toStartOfHour(e.timestamp) = h.hour
    AND e.timestamp >= '2024-06-15 00:00:00'
    AND e.timestamp < '2024-06-16 00:00:00'
GROUP BY event_hour
ORDER BY event_hour;","SELECT toStartOfHour(timestamp) AS hour, count() AS cnt FROM events WHERE toDate(timestamp) = '2024-06-15' GROUP BY hour ORDER BY hour WITH FILL FROM toDateTime('2024-06-15 00:00:00') TO toDateTime('2024-06-16 00:00:00') STEP INTERVAL 1 HOUR",437,184,0.00017595,2204.9
gemini-3-flash,t5_10,5,1,2,Logic Error,"Got: 1627	['premium_user']
9529	['premium_user']
6122	['premium_user']
5600	['premium_user']
1105	['premi","SELECT
    user_id,
    arrayDistinct(arrayFilter(x -> x LIKE '%premium%', arrayFlatten(groupArray(tags)))) AS premium_tags
FROM events
GROUP BY user_id
HAVING NOT empty(premium_tags)","SELECT user_id, groupArray(filtered_tags) AS all_premium_tags FROM (SELECT user_id, arrayFilter(x -> x LIKE '%premium%', tags) AS filtered_tags FROM events WHERE notEmpty(arrayFilter(x -> x LIKE '%premium%', tags))) GROUP BY user_id ORDER BY user_id LIMIT 50",436,58,0.00010019999999999998,2164.1
gemini-3-flash,t5_10,5,2,2,Logic Error,"Got: 3699	['premium_user']
8130	['premium_user']
3193	['premium_user']
7624	['premium_user']
7126	['premi","SELECT
    user_id,
    arrayDistinct(arrayFilter(x -> x LIKE '%premium%', arrayFlatten(groupArray(tags)))) AS premium_tags
FROM events
GROUP BY user_id
HAVING NOT empty(premium_tags)","SELECT user_id, groupArray(filtered_tags) AS all_premium_tags FROM (SELECT user_id, arrayFilter(x -> x LIKE '%premium%', tags) AS filtered_tags FROM events WHERE notEmpty(arrayFilter(x -> x LIKE '%premium%', tags))) GROUP BY user_id ORDER BY user_id LIMIT 50",436,58,0.00010019999999999998,1965.4
gemini-3-flash,t5_10,5,3,2,Logic Error,"Got: 4450	['premium_user']
3986	['premium_user']
7715	['premium_user']
3480	['premium_user']
7209	['premi","SELECT
    user_id,
    arrayDistinct(arrayFilter(x -> x LIKE '%premium%', arrayFlatten(groupArray(tags)))) AS premium_tags
FROM events
GROUP BY user_id
HAVING NOT empty(premium_tags)","SELECT user_id, groupArray(filtered_tags) AS all_premium_tags FROM (SELECT user_id, arrayFilter(x -> x LIKE '%premium%', tags) AS filtered_tags FROM events WHERE notEmpty(arrayFilter(x -> x LIKE '%premium%', tags))) GROUP BY user_id ORDER BY user_id LIMIT 50",436,58,0.00010019999999999998,1821.7
gpt-5.2,t1_01,1,1,3,,,"SELECT count() AS event_count
FROM events;",SELECT count() FROM events,362,14,0.000836,542
gpt-5.2,t1_01,1,2,3,,,"SELECT count() AS event_count
FROM events;",SELECT count() FROM events,362,14,0.000836,510
gpt-5.2,t1_01,1,3,3,,,"SELECT count() AS event_count
FROM events;",SELECT count() FROM events,362,14,0.000836,525
gpt-5.2,t1_02,1,1,3,,,"SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    page,
    duration_ms,
    properties,
    tags,
    country,
    device,
    revenue_cents
FROM events
ORDER BY timestamp DESC, event_id DESC
LIMIT 10;",SELECT * FROM events ORDER BY timestamp DESC LIMIT 10,361,61,0.00121,533
gpt-5.2,t1_02,1,2,3,,,"SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    page,
    duration_ms,
    properties,
    tags,
    country,
    device,
    revenue_cents
FROM events
ORDER BY timestamp DESC, event_id DESC
LIMIT 10;",SELECT * FROM events ORDER BY timestamp DESC LIMIT 10,361,61,0.00121,753
gpt-5.2,t1_02,1,3,3,,,"SELECT
    event_id,
    timestamp,
    user_id,
    event_type,
    page,
    duration_ms,
    properties,
    tags,
    country,
    device,
    revenue_cents
FROM events
ORDER BY timestamp DESC, event_id DESC
LIMIT 10;",SELECT * FROM events ORDER BY timestamp DESC LIMIT 10,361,61,0.00121,512
gpt-5.2,t1_03,1,1,3,,,"SELECT count() AS events_in_march_2024
FROM events
WHERE timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
  AND timestamp <  toDateTime64('2024-04-01 00:00:00', 3, 'UTC');",SELECT count() FROM events WHERE timestamp >= '2024-03-01' AND timestamp < '2024-04-01',363,75,0.001326,1725
gpt-5.2,t1_03,1,2,3,,,"SELECT count() AS events_count
FROM events
WHERE timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
  AND timestamp <  toDateTime64('2024-04-01 00:00:00', 3, 'UTC');",SELECT count() FROM events WHERE timestamp >= '2024-03-01' AND timestamp < '2024-04-01',363,70,0.001286,604
gpt-5.2,t1_03,1,3,3,,,"SELECT count() AS events_in_march_2024
FROM events
WHERE timestamp >= toDateTime64('2024-03-01 00:00:00', 3, 'UTC')
  AND timestamp <  toDateTime64('2024-04-01 00:00:00', 3, 'UTC');",SELECT count() FROM events WHERE timestamp >= '2024-03-01' AND timestamp < '2024-04-01',363,75,0.001326,704
gpt-5.2,t1_04,1,1,3,,,"SELECT DISTINCT event_type
FROM events
ORDER BY event_type;",SELECT DISTINCT event_type FROM events ORDER BY event_type,359,17,0.000854,593
gpt-5.2,t1_04,1,2,3,,,"SELECT DISTINCT event_type
FROM events;",SELECT DISTINCT event_type FROM events ORDER BY event_type,359,12,0.000814,564
gpt-5.2,t1_04,1,3,3,,,"SELECT DISTINCT event_type
FROM events
ORDER BY event_type;",SELECT DISTINCT event_type FROM events ORDER BY event_type,359,17,0.000854,521
gpt-5.2,t1_05,1,1,3,,,"SELECT count() AS events_from_germany
FROM events
WHERE country = 'DE';",SELECT count() FROM events WHERE country = 'DE',360,22,0.000896,576
gpt-5.2,t1_05,1,2,3,,,"SELECT count() AS events_from_germany
FROM events
WHERE country = 'DE';",SELECT count() FROM events WHERE country = 'DE',360,22,0.000896,546
gpt-5.2,t1_05,1,3,3,,,"SELECT count() AS events_from_germany
FROM events
WHERE country = 'DE';",SELECT count() FROM events WHERE country = 'DE',360,22,0.000896,570
